status;matchType;candidateCount;appKey;serie;set;abbr;kaartnr;kaartnaam;cmProductId;cmExpansionId;cmSetCode;cmSetName;cmNumber;cmName;cmRawName;price;foilTrendPrice;url
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|017|Volcarona;XY;Ancient Origins;AOR;017;Volcarona;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|018|Volcarona;XY;Ancient Origins;AOR;018;Volcarona;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|019|Magikarp;XY;Ancient Origins;AOR;019;Magikarp;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|020|Gyarados;XY;Ancient Origins;AOR;020;Gyarados;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|021|Gyarados;XY;Ancient Origins;AOR;021;Gyarados;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|022|Vaporeon;XY;Ancient Origins;AOR;022;Vaporeon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|023|Relicanth;XY;Ancient Origins;AOR;023;Relicanth;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|024|Regice;XY;Ancient Origins;AOR;024;Regice;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|025|Kyurem-EX;XY;Ancient Origins;AOR;025;Kyurem-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|026|Jolteon;XY;Ancient Origins;AOR;026;Jolteon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|027|Ampharos-EX;XY;Ancient Origins;AOR;027;Ampharos-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|028|M Ampharos-EX;XY;Ancient Origins;AOR;028;M Ampharos-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|029|Rotom;XY;Ancient Origins;AOR;029;Rotom;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|030|Unown;XY;Ancient Origins;AOR;030;Unown;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|031|Baltoy;XY;Ancient Origins;AOR;031;Baltoy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|032|Baltoy;XY;Ancient Origins;AOR;032;Baltoy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|033|Claydol;XY;Ancient Origins;AOR;033;Claydol;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|034|Golett;XY;Ancient Origins;AOR;034;Golett;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|035|Golurk;XY;Ancient Origins;AOR;035;Golurk;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|036|Hoopa-EX;XY;Ancient Origins;AOR;036;Hoopa-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|037|Machamp-EX;XY;Ancient Origins;AOR;037;Machamp-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|038|Wooper;XY;Ancient Origins;AOR;038;Wooper;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|039|Quagsire;XY;Ancient Origins;AOR;039;Quagsire;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|040|Regirock;XY;Ancient Origins;AOR;040;Regirock;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|041|Golurk;XY;Ancient Origins;AOR;041;Golurk;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|042|Tyranitar-EX;XY;Ancient Origins;AOR;042;Tyranitar-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|043|M Tyranitar-EX;XY;Ancient Origins;AOR;043;M Tyranitar-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|044|Sableye;XY;Ancient Origins;AOR;044;Sableye;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|045|Inkay;XY;Ancient Origins;AOR;045;Inkay;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|046|Malamar;XY;Ancient Origins;AOR;046;Malamar;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|047|Beldum;XY;Ancient Origins;AOR;047;Beldum;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|048|Metang;XY;Ancient Origins;AOR;048;Metang;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|049|Metagross;XY;Ancient Origins;AOR;049;Metagross;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|050|Metagross;XY;Ancient Origins;AOR;050;Metagross;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|051|Registeel;XY;Ancient Origins;AOR;051;Registeel;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|052|Ralts;XY;Ancient Origins;AOR;052;Ralts;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|053|Kirlia;XY;Ancient Origins;AOR;053;Kirlia;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|054|Gardevoir;XY;Ancient Origins;AOR;054;Gardevoir;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|055|Cottonee;XY;Ancient Origins;AOR;055;Cottonee;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|056|Whimsicott;XY;Ancient Origins;AOR;056;Whimsicott;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|057|Giratina-EX;XY;Ancient Origins;AOR;057;Giratina-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|058|Goomy;XY;Ancient Origins;AOR;058;Goomy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|059|Sliggoo;XY;Ancient Origins;AOR;059;Sliggoo;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|060|Goodra;XY;Ancient Origins;AOR;060;Goodra;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|061|Meowth;XY;Ancient Origins;AOR;061;Meowth;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|062|Persian;XY;Ancient Origins;AOR;062;Persian;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|063|Eevee;XY;Ancient Origins;AOR;063;Eevee;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|064|Porygon;XY;Ancient Origins;AOR;064;Porygon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|065|Porygon2;XY;Ancient Origins;AOR;065;Porygon2;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|066|Porygon-Z;XY;Ancient Origins;AOR;066;Porygon-Z;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|067|Porygon-Z;XY;Ancient Origins;AOR;067;Porygon-Z;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|068|Lugia-EX;XY;Ancient Origins;AOR;068;Lugia-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|069|Ace Trainer;XY;Ancient Origins;AOR;069;Ace Trainer;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|070|Ampharos Spirit Link;XY;Ancient Origins;AOR;070;Ampharos Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|071|Eco Arm;XY;Ancient Origins;AOR;071;Eco Arm;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|072|Energy Recycler;XY;Ancient Origins;AOR;072;Energy Recycler;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|073|Faded Town;XY;Ancient Origins;AOR;073;Faded Town;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|074|Forest of Giant Plants;XY;Ancient Origins;AOR;074;Forest of Giant Plants;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|075|Hex Maniac;XY;Ancient Origins;AOR;075;Hex Maniac;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|75a|Hex Maniac;XY;Ancient Origins;AOR;75a;Hex Maniac;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|076|Level Ball;XY;Ancient Origins;AOR;076;Level Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|077|Lucky Helmet;XY;Ancient Origins;AOR;077;Lucky Helmet;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|078|Lysandre;XY;Ancient Origins;AOR;078;Lysandre;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|079|Paint Roller;XY;Ancient Origins;AOR;079;Paint Roller;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|080|Sceptile Spirit Link;XY;Ancient Origins;AOR;080;Sceptile Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|081|Tyranitar Spirit Link;XY;Ancient Origins;AOR;081;Tyranitar Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|082|Dangerous Energy;XY;Ancient Origins;AOR;082;Dangerous Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|083|Flash Energy;XY;Ancient Origins;AOR;083;Flash Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|084|Sceptile-EX;XY;Ancient Origins;AOR;084;Sceptile-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|085|M Sceptile-EX;XY;Ancient Origins;AOR;085;M Sceptile-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|086|Kyurem-EX;XY;Ancient Origins;AOR;086;Kyurem-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|087|Ampharos-EX;XY;Ancient Origins;AOR;087;Ampharos-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|088|M Ampharos-EX;XY;Ancient Origins;AOR;088;M Ampharos-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|089|Hoopa-EX;XY;Ancient Origins;AOR;089;Hoopa-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|090|Machamp-EX;XY;Ancient Origins;AOR;090;Machamp-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|091|Tyranitar-EX;XY;Ancient Origins;AOR;091;Tyranitar-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|092|M Tyranitar-EX;XY;Ancient Origins;AOR;092;M Tyranitar-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|093|Giratina-EX;XY;Ancient Origins;AOR;093;Giratina-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|094|Lugia-EX;XY;Ancient Origins;AOR;094;Lugia-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|095|Steven;XY;Ancient Origins;AOR;095;Steven;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|096|Primal Kyogre-EX;XY;Ancient Origins;AOR;096;Primal Kyogre-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|097|Primal Groudon-EX;XY;Ancient Origins;AOR;097;Primal Groudon-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|098|M Rayquaza-EX;XY;Ancient Origins;AOR;098;M Rayquaza-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|099|Energy Retrieval;XY;Ancient Origins;AOR;099;Energy Retrieval;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Ancient Origins|AOR|100|Trainers' Mail;XY;Ancient Origins;AOR;100;Trainers' Mail;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|001|Exeggcute;XY;Roaring Skies;ROS;001;Exeggcute;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|002|Exeggutor;XY;Roaring Skies;ROS;002;Exeggutor;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|003|Wurmple;XY;Roaring Skies;ROS;003;Wurmple;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|004|Silcoon;XY;Roaring Skies;ROS;004;Silcoon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|005|Beautifly;XY;Roaring Skies;ROS;005;Beautifly;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|006|Cascoon;XY;Roaring Skies;ROS;006;Cascoon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|007|Dustox;XY;Roaring Skies;ROS;007;Dustox;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|008|Dustox;XY;Roaring Skies;ROS;008;Dustox;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|009|Nincada;XY;Roaring Skies;ROS;009;Nincada;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|010|Ninjask;XY;Roaring Skies;ROS;010;Ninjask;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|011|Shedinja;XY;Roaring Skies;ROS;011;Shedinja;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|012|Tropius;XY;Roaring Skies;ROS;012;Tropius;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|013|Victini;XY;Roaring Skies;ROS;013;Victini;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|014|Fletchinder;XY;Roaring Skies;ROS;014;Fletchinder;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|015|Talonflame;XY;Roaring Skies;ROS;015;Talonflame;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|016|Articuno;XY;Roaring Skies;ROS;016;Articuno;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|017|Articuno;XY;Roaring Skies;ROS;017;Articuno;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|018|Wingull;XY;Roaring Skies;ROS;018;Wingull;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|019|Pelipper;XY;Roaring Skies;ROS;019;Pelipper;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|020|Pikachu;XY;Roaring Skies;ROS;020;Pikachu;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|021|Voltorb;XY;Roaring Skies;ROS;021;Voltorb;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|022|Electrode;XY;Roaring Skies;ROS;022;Electrode;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|023|Zapdos;XY;Roaring Skies;ROS;023;Zapdos;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|024|Electrike;XY;Roaring Skies;ROS;024;Electrike;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|025|Manectric;XY;Roaring Skies;ROS;025;Manectric;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|026|Thundurus-EX;XY;Roaring Skies;ROS;026;Thundurus-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|027|Natu;XY;Roaring Skies;ROS;027;Natu;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|028|Natu;XY;Roaring Skies;ROS;028;Natu;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|029|Xatu;XY;Roaring Skies;ROS;029;Xatu;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|030|Shuppet;XY;Roaring Skies;ROS;030;Shuppet;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|031|Banette;XY;Roaring Skies;ROS;031;Banette;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|032|Banette;XY;Roaring Skies;ROS;032;Banette;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|033|Deoxys;XY;Roaring Skies;ROS;033;Deoxys;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|034|Gallade-EX;XY;Roaring Skies;ROS;034;Gallade-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|035|M Gallade-EX;XY;Roaring Skies;ROS;035;M Gallade-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|036|Gligar;XY;Roaring Skies;ROS;036;Gligar;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|037|Gliscor;XY;Roaring Skies;ROS;037;Gliscor;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|038|Binacle;XY;Roaring Skies;ROS;038;Binacle;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|039|Hawlucha;XY;Roaring Skies;ROS;039;Hawlucha;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|040|Absol;XY;Roaring Skies;ROS;040;Absol;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|041|Inkay;XY;Roaring Skies;ROS;041;Inkay;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|042|Jirachi;XY;Roaring Skies;ROS;042;Jirachi;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|043|Togepi;XY;Roaring Skies;ROS;043;Togepi;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|044|Togetic;XY;Roaring Skies;ROS;044;Togetic;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|045|Togekiss;XY;Roaring Skies;ROS;045;Togekiss;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|046|Togekiss;XY;Roaring Skies;ROS;046;Togekiss;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|047|Carbink;XY;Roaring Skies;ROS;047;Carbink;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|048|Klefki;XY;Roaring Skies;ROS;048;Klefki;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|049|Dratini;XY;Roaring Skies;ROS;049;Dratini;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|050|Dragonair;XY;Roaring Skies;ROS;050;Dragonair;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|051|Dragonite;XY;Roaring Skies;ROS;051;Dragonite;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|052|Dragonite;XY;Roaring Skies;ROS;052;Dragonite;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|053|Altaria;XY;Roaring Skies;ROS;053;Altaria;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|054|Bagon;XY;Roaring Skies;ROS;054;Bagon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|055|Bagon;XY;Roaring Skies;ROS;055;Bagon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|056|Shelgon;XY;Roaring Skies;ROS;056;Shelgon;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|057|Salamence;XY;Roaring Skies;ROS;057;Salamence;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|058|Latios-EX;XY;Roaring Skies;ROS;058;Latios-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|059|M Latios-EX;XY;Roaring Skies;ROS;059;M Latios-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|060|Rayquaza-EX;XY;Roaring Skies;ROS;060;Rayquaza-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|061|M Rayquaza-EX;XY;Roaring Skies;ROS;061;M Rayquaza-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|062|Hydreigon-EX;XY;Roaring Skies;ROS;062;Hydreigon-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|063|Reshiram;XY;Roaring Skies;ROS;063;Reshiram;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|064|Zekrom;XY;Roaring Skies;ROS;064;Zekrom;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|065|Spearow;XY;Roaring Skies;ROS;065;Spearow;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|066|Fearow;XY;Roaring Skies;ROS;066;Fearow;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|067|Meowth;XY;Roaring Skies;ROS;067;Meowth;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|068|Dunsparce;XY;Roaring Skies;ROS;068;Dunsparce;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|069|Skarmory;XY;Roaring Skies;ROS;069;Skarmory;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|070|Taillow;XY;Roaring Skies;ROS;070;Taillow;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|071|Swellow;XY;Roaring Skies;ROS;071;Swellow;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|072|Swellow;XY;Roaring Skies;ROS;072;Swellow;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|073|Swablu;XY;Roaring Skies;ROS;073;Swablu;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|074|Altaria;XY;Roaring Skies;ROS;074;Altaria;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|075|Rayquaza-EX;XY;Roaring Skies;ROS;075;Rayquaza-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|076|M Rayquaza-EX;XY;Roaring Skies;ROS;076;M Rayquaza-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|077|Shaymin-EX;XY;Roaring Skies;ROS;077;Shaymin-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|77a|Shaymin-EX;XY;Roaring Skies;ROS;77a;Shaymin-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|078|Pidove;XY;Roaring Skies;ROS;078;Pidove;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|079|Tranquill;XY;Roaring Skies;ROS;079;Tranquill;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|080|Unfezant;XY;Roaring Skies;ROS;080;Unfezant;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|081|Unfezant;XY;Roaring Skies;ROS;081;Unfezant;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|082|Fletchling;XY;Roaring Skies;ROS;082;Fletchling;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|083|Gallade Spirit Link;XY;Roaring Skies;ROS;083;Gallade Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|084|Healing Scarf;XY;Roaring Skies;ROS;084;Healing Scarf;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|085|Latios Spirit Link;XY;Roaring Skies;ROS;085;Latios Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|086|Mega Turbo;XY;Roaring Skies;ROS;086;Mega Turbo;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|087|Rayquaza Spirit Link;XY;Roaring Skies;ROS;087;Rayquaza Spirit Link;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|088|Revive;XY;Roaring Skies;ROS;088;Revive;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|089|Sky Field;XY;Roaring Skies;ROS;089;Sky Field;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|090|Steven;XY;Roaring Skies;ROS;090;Steven;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|091|Switch;XY;Roaring Skies;ROS;091;Switch;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|092|Trainers' Mail;XY;Roaring Skies;ROS;092;Trainers' Mail;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|92a|Trainers' Mail;XY;Roaring Skies;ROS;92a;Trainers' Mail;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|093|Ultra Ball;XY;Roaring Skies;ROS;093;Ultra Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|094|Wally;XY;Roaring Skies;ROS;094;Wally;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|095|Wide Lens;XY;Roaring Skies;ROS;095;Wide Lens;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|096|Winona;XY;Roaring Skies;ROS;096;Winona;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|097|Double Dragon Energy;XY;Roaring Skies;ROS;097;Double Dragon Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|098|Thundurus-EX;XY;Roaring Skies;ROS;098;Thundurus-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|099|Gallade-EX;XY;Roaring Skies;ROS;099;Gallade-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|100|M Gallade-EX;XY;Roaring Skies;ROS;100;M Gallade-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|101|Latios-EX;XY;Roaring Skies;ROS;101;Latios-EX;;;;;;;;;;
niet gekoppeld;unmatched;0;XY|Roaring Skies|ROS|102|M Latios-EX;XY;Roaring Skies;ROS;102;M Latios-EX;;;;;;;;;;
